bin_index,R,candidate,power_U,start,duration,exposure,initial_signed_tensor_density,initial_RF_dQdt_per_U,Iplus_initial,Iminus_initial,Iplus_final,Iminus_final
294,-0.48,1,2.1084893705366605,0.0,0.19693793171894836,0.41524153568487726,0.012488621578885946,0.0004995635951848807,0.16637920376626475,0.13832787730475654,0.10082808727344235,0.0591859808414694
295,-0.4714285714285711,1,2.017936649778774,0.0,0.19693793171894836,0.39740827014729563,0.013249000905499433,0.00046436209123579047,0.16688436917671262,0.13712511613654355,0.10317215732678713,0.061230726215649886
296,-0.46285714285714263,1,1.9232405753840067,0.0,0.19693793171894836,0.3787590211140865,0.013997811360549997,0.0004300322568047848,0.1673939556709438,0.1359527614814067,0.10568561907196797,0.06340858339509672
297,-0.4542857142857142,1,1.8241965764999948,0.0,0.19693793171894836,0.3592535008246953,0.014735639442978805,0.0003965255659862177,0.16790803207308763,0.13480956479845113,0.10838427362343193,0.06573268638975373
298,-0.44571428571428573,1,1.7205819213139084,0.0,0.19693793171894836,0.3388478449365755,0.01546304118950702,0.00036379647563285845,0.1684266686141405,0.13369434737638677,0.11128592594741903,0.06821784526016565
299,-0.43714285714285683,1,1.612153745610928,0.0,0.19693793171894836,0.31749422427357177,0.016180544368216386,0.0003318021877447309,0.16894993697192767,0.13260599544637738,0.11441069718391804,0.07088081315992865
300,-0.4285714285714284,1,1.4986467711096816,0.0,0.19693793171894836,0.2951403954796209,0.016888650491668197,0.00030050243352635725,0.16947791031236228,0.1315434557015311,0.11778139633805851,0.07374060495690159
301,-0.41999999999999993,1,1.3797706554012663,0.0,0.19693793171894836,0.2717291791212232,0.01758783666688492,0.0002698592768411398,0.17001066333205073,0.13050573118416797,0.12142396487085483,0.07681887941382746
302,-0.4114285714285715,1,1.2552069090040279,0.0,0.19693793171894836,0.24719785253858748,0.0182785572976734,0.0002398369350559387,0.17054827230230454,0.1294918775061578,0.12536801144538587,0.08014040025762098
303,-0.4028571428571426,1,1.124605317824832,0.0,0.19693793171894836,0.221477445292553,0.018961245653129368,0.00021040161549986796,0.17109081511461324,0.1285009993712946,0.12964745904630876,0.08373359592057793
304,-0.39428571428571413,1,0.9875798358194353,0.0,0.19693793171894836,0.1944919302736182,0.019636315314725154,0.00018152136596262693,0.1716383713276426,0.12753224737191896,0.13430133333442845,0.08763124366751542
305,-0.3857142857142857,1,0.8437039915673752,0.0,0.19693793171894836,0.16615731908229991,0.02030416151310044,0.0001531659378342191,0.17219102221581986,0.12658481503486868,0.1393747299505202,0.09187131162521629
306,-0.3771428571428572,1,0.6925051977202157,0.0,0.19693793171894836,0.13638054134364067,0.02096516236454835,0.00012530666064233494,0.1727488508195753,0.12565793609438652,0.1449200383991833,0.09649803037008148
307,-0.36857142857142833,1,0.5334406210103567,0.0,0.19693793171894836,0.10505469259665104,0.021619680016181947,9.791632687949648e-05,0.17331194199730665,0.12475088197186833,0.1509991334061055,0.10156389309638533
308,-0.3599999999999999,1,0.36595959025999136,0.0,0.19693793171894836,0.0720713247985165,0.022268061707877807,7.096908613128336e-05,0.1738803824791444,0.1238629594443428,0.15768294568821684,0.10712900633466181
309,-0.3514285714285714,1,0.1894338094259138,0.0,0.19693793171894836,0.03730670262598089,0.022910640758295617,4.4440347622240104e-05,0.17445426092258962,0.12299350848536061,0.16505608749356832,0.11326540518957283
310,-0.3428571428571425,1,0.003270089344063548,0.0,0.19693793171894836,0.0006440046319560476,0.023547737481571223,1.8306690388613842e-05,0.17503366797010986,0.12214190026355955,0.1732153104599785,0.12005515761269338
311,-0.3342857142857141,0,0.0,0.0,0.19693793171894836,0.0,0.024179660040644858,-7.454219630809958e-06,0.17561869630877344,0.12130753528559515,0.17401787752757256,0.11945189259613533
312,-0.3257142857142856,0,0.0,0.0,0.19693793171894836,0.0,0.02480670524262883,-3.286370622217877e-05,0.1762094407320134,0.12048984167138888,0.17468049961229923,0.11871902986075984
313,-0.31714285714285717,0,0.0,0.0,0.19693793171894836,0.0,0.025429159281110947,-5.794215381435509e-05,0.17680599820361204,0.11968827355078722,0.1753392453014453,0.1179917399402721
314,-0.3085714285714283,0,0.0,0.0,0.19693793171894836,0.0,0.02604729842984383,-8.270907320216176e-05,0.17740846792400475,0.11890230957173459,0.17599517390489067,0.11727068437894196
315,-0.2999999999999998,0,0.0,0.0,0.19693793171894836,0.0,0.026661389691864316,-0.00010718316253949836,0.17801695139900553,0.11813145151097935,0.17664955573439503,0.11655668981629504
316,-0.29142857142857137,0,0.0,0.0,0.19693793171894836,0.0,0.02727169140772579,-0.00013138236402169965,0.17863155251106033,0.11737522297914516,0.1773036549999302,0.11585054662567607
317,-0.2828571428571429,0,0.0,0.0,0.19693793171894836,0.0,0.027878453826201556,-0.00015532391663639267,0.17925237759314191,0.11663316821274022,0.17795861885182757,0.11515291253144476
318,-0.274285714285714,0,0.0,0.0,0.19693793171894836,0.0,0.028481919640525592,-0.00017902440532629527,0.1798795355054052,0.115904850946335,0.1786154410447521,0.11446428680799473
319,-0.26571428571428557,0,0.0,0.0,0.19693793171894836,0.0,0.029082324492973193,-0.0002024998068754269,0.1805131377147267,0.11518985335873774,0.17927496495645764,0.11378501997948205
320,-0.2571428571428571,0,0.0,0.0,0.19693793171894836,0.0,0.029679897450348863,-0.00022576553280167204,0.1811532983772606,0.11448777508753263,0.1799379025821339,0.11311533670084611
321,-0.24857142857142822,0,0.0,0.0,0.19693793171894836,0.0,0.03027486145273351,-0.00024883646951299684,0.1818001344241473,0.11379823230683485,0.18060485733545176,0.11245536064273096
322,-0.23999999999999977,0,0.0,0.0,0.19693793171894836,0.0,0.030867433737653265,-0.00027172701596183096,0.18245376565052177,0.11312085686355183,0.18127634539617654,0.11180513682253748
323,-0.23142857142857132,0,0.0,0.0,0.19693793171894836,0.0,0.031457826241656654,-0.0002944511190115178,0.18311431480797397,0.11245529546784053,0.1819528138532537,0.11116465007671351
324,-0.22285714285714286,0,0.0,0.0,0.19693793171894836,0.0,0.03204624598113013,-0.0003170223067103314,0.1837819077006202,0.11180120893380992,0.18263465544507065,0.11053383974619486
325,-0.21428571428571397,0,0.0,0.0,0.19693793171894836,0.0,0.03263289541404264,-0.000339453719652122,0.18445667328495866,0.11115827146684368,0.18332222028199072,0.1099126111206428
326,-0.20571428571428552,0,0.0,0.0,0.19693793171894836,0.0,0.03321797278417894,-0.0003617581405876693,0.18513874377368525,0.11052616999421615,0.18401582508656705,0.10930084427188994
327,-0.19714285714285706,0,0.0,0.0,0.19693793171894836,0.0,0.033801672449307305,-0.00038394802243757714,0.18582825474365788,0.10990460353594234,0.18471576046429425,0.10869840084580891
328,-0.1885714285714286,0,0.0,0.0,0.19693793171894836,0.0,0.034384185194623454,-0.0004060355148455423,0.186525345248211,0.10929328261305032,0.18542229663916593,0.10810512928046463
329,-0.17999999999999972,0,0.0,0.0,0.19693793171894836,0.0,0.034965698532715875,-0.00042803248939998913,0.18723015793402675,0.10869192869068485,0.18613568800185548,0.10752086881847091
330,-0.17142857142857126,0,0.0,0.0,0.19693793171894836,0.0,0.03554639699121355,-0.00044995056364241173,0.18794283916278534,0.1081002736536579,0.18685617674166785,0.10694545259662502
331,-0.1628571428571428,0,0.0,0.0,0.19693793171894836,0.0,0.03612646238920142,-0.0004718011239721,0.18866353913783068,0.10751805931224322,0.18758399577083448,0.10637871002837375
332,-0.15428571428571436,0,0.0,0.0,0.19693793171894836,0.0,0.03670607410341531,-0.0004935953475489474,0.1893924120360945,0.10694503693618658,0.18831937110082103,0.10582046864260637
333,-0.14571428571428546,0,0.0,0.0,0.19693793171894836,0.0,0.037285409325169605,-0.0005153442232891979,0.1901296161455427,0.10638096681505389,0.18906252379284194,0.10527055550272026
334,-0.137142857142857,0,0.0,0.0,0.19693793171894836,0.0,0.037864643308912614,-0.0005370585720425767,0.19087531400842062,0.10582561784318385,0.189813671576397,0.10472879830007661
335,-0.12857142857142856,0,0.0,0.0,0.19693793171894836,0.0,0.03844394961325205,-0.0005587490660335967,0.19162967257058597,0.10527876712764082,0.19057303020828514,0.10419502619343517
336,-0.11999999999999966,0,0.0,0.0,0.19693793171894836,0.0,0.03902350033525247,-0.0005804262476449469,0.19239286333724312,0.10474019961768223,0.19134081462863853,0.10366907044879978
337,-0.11142857142857121,0,0.0,0.0,0.19693793171894836,0.0,0.03960346633875989,-0.0006021005476161795,0.19316506253540108,0.10420970775436485,0.19211723995868454,0.10315076492090784
338,-0.10285714285714276,0,0.0,0.0,0.19693793171894836,0.0,0.04018401747747934,-0.0006237823027271704,0.19394645128340698,0.10368709113901244,0.19290252237662894,0.10263994640701983
339,-0.0942857142857143,0,0.0,0.0,0.19693793171894836,0.0,0.04076532281349267,-0.000645481773032105,0.19473721576791714,0.103172156219363,0.1936968799025392,0.10213645489470653
340,-0.08571428571428541,0,0.0,0.0,0.19693793171894836,0.0,0.041347550831882324,-0.0006672091587068797,0.19553754742869986,0.10266471599229395,0.19450053312076174,0.10164013371680784
341,-0.07714285714285696,0,0.0,0.0,0.19693793171894836,0.0,0.04193086965209792,-0.0006889746165699795,0.19634764315167824,0.1021645897221043,0.1953137058696996,0.10115082961717635
342,-0.0685714285714285,0,0.0,0.0,0.19693793171894836,0.0,0.04251544723668487,-0.0007107882763347352,0.19716770547065648,0.1016716026734044,0.19613662593573503,0.10066839271816168
343,-0.06000000000000005,0,0.0,0.0,0.19693793171894836,0.0,0.043101451597974204,-0.0007326602566488144,0.19799794277818908,0.10118558585772884,0.1969695258033937,0.10019267636231166
344,-0.05142857142857116,0,0.0,0.0,0.19693793171894836,0.0,0.04368905100332203,-0.0007546006809753487,0.1988385695460917,0.10070637579304878,0.19781264353986366,0.0997235367762785
345,-0.042857142857142705,0,0.0,0.0,0.19693793171894836,0.0,0.04427841417947142,-0.0007766196933686635,0.199689806556116,0.10023381427541908,0.19866622391289374,0.09926083249497766
346,-0.03428571428571425,0,0.0,0.0,0.19693793171894836,0.0,0.04486971051660565,-0.0007987274741967802,0.20055188114134798,0.09976774816204195,0.199530519734784,0.0988044236237676
347,-0.025714285714285356,0,0.0,0.0,0.19693793171894836,0.0,0.045463110272651854,-0.000820934255862017,0.20142502743892132,0.099308029165084,0.2004057925649686,0.09835417194505704
348,-0.017142857142856904,0,0.0,0.0,0.19693793171894836,0.0,0.04605878477839533,-0.0008432503385708066,0.20230948665468013,0.09885451365562108,0.2012923080308812,0.09790994673375636
349,-0.008571428571428452,0,0.0,0.0,0.19693793171894836,0.0,0.04665690664396167,-0.0008656861062036256,0.2032055073404619,0.09840706247713131,0.20219031276815208,0.0974716483762503
350,0.0,0,0.0,0.0,0.19693793171894836,0.0,0.04725764996722753,-0.000888252042336151,0.2041133456847166,0.09796554076799213,0.20310000316962903,0.0970392356063171
351,0.008571428571428896,0,0.0,0.0,0.19693793171894836,0.0,0.047861190544727324,-0.0009109587464632946,0.205033265817228,0.09752981779247331,0.20402159589459942,0.09661264915929224
352,0.01714285714285735,0,0.0,0.0,0.19693793171894836,0.0,0.04846770608562836,-0.0009338169504783825,0.20596554012874752,0.0970997667797507,0.20495543573336827,0.0961917142341965
353,0.0257142857142858,0,0.0,0.0,0.19693793171894836,0.0,0.04907737642936112,-0.0009568375354609246,0.20691044960641383,0.09667526477049508,0.20590189805261447,0.09577624728640956
354,0.03428571428571425,0,0.0,0.0,0.19693793171894836,0.0,0.04969038376750199,-0.000980031548827655,0.20786828418588232,0.09625619247061978,0.20686131258281357,0.09536612567160388
355,0.04285714285714315,0,0.0,0.0,0.19693793171894836,0.0,0.050306912870523725,-0.001003410221903173,0.208839343121156,0.09584243411179572,0.20783399137157135,0.09496125609737757
356,0.0514285714285716,0,0.0,0.0,0.19693793171894836,0.0,0.05092715132004853,-0.0010269849879685107,0.20982393537317737,0.09543387731836794,0.2088202531229735,0.09456155124075158
357,0.06000000000000005,0,0.0,0.0,0.19693793171894836,0.0,0.05155128974726106,-0.0010507675008482003,0.21082238001831308,0.0950304129803289,0.2098204296647768,0.09416692466071087
358,0.0685714285714285,0,0.0,0.0,0.19693793171894836,0.0,0.052179522078162975,-0.0010747696540989735,0.21183500667794145,0.09463193513202678,0.21083486670652654,0.0937772910741494
359,0.0771428571428574,0,0.0,0.0,0.19693793171894836,0.0,0.052812045786383856,-0.0010990036008663902,0.212862155970443,0.09423834083630517,0.2118639237813831,0.0933925672782898
360,0.08571428571428585,0,0.0,0.0,0.19693793171894836,0.0,0.05344906215429136,-0.0011234817744788365,0.21390417998697941,0.09384953007378889,0.21290797438570913,0.09301267285440214
361,0.0942857142857143,0,0.0,0.0,0.19693793171894836,0.0,0.05409077654318542,-0.0011482169098523823,0.21496144279255477,0.0934654056370486,0.2139674063969807,0.09263753064288448
362,0.1028571428571432,0,0.0,0.0,0.19693793171894836,0.0,0.05473739867339766,-0.0011732220657839918,0.21603432095395295,0.09308587302939232,0.21504262271039862,0.09226706708515936
363,0.11142857142857165,0,0.0,0.0,0.19693793171894836,0.0,0.055389142915166646,-0.0011985106482155015,0.2171232040962675,0.09271084036804614,0.21613404204473552,0.09190121250652386
364,0.1200000000000001,0,0.0,0.0,0.19693793171894836,0.0,0.05604622859120807,-0.0012240964345559316,0.21822849548986759,0.09234021829150141,0.21724209989284213,0.09153990138761199
365,0.12857142857142856,0,0.0,0.0,0.19693793171894836,0.0,0.056708880291953846,-0.0012499935991555102,0.21935061266977543,0.09197391987081809,0.21836724961105813,0.09118307265603764
366,0.13714285714285745,0,0.0,0.0,0.19693793171894836,0.0,0.057377328204496696,-0.0012762167400312472,0.22048998808958672,0.09161186052468573,0.2195099636547837,0.09083067002184322
367,0.1457142857142859,0,0.0,0.0,0.19693793171894836,0.0,0.05805180845634374,-0.0013027809069510224,0.22164706981222446,0.09125395793805519,0.22067073497739703,0.09048264237764989
368,0.15428571428571436,0,0.0,0.0,0.19693793171894836,0.0,0.0587325634751546,-0.0013297016309909008,0.22282232223999227,0.09090013198416569,0.22185007861865744,0.09013894428498183
369,0.1628571428571428,0,0.0,0.0,0.19693793171894836,0.0,0.059419842365723737,-0.0013569949556891704,0.22401622688658757,0.09055030464979902,0.2230485335181574,0.08979953657129382
370,0.1714285714285717,0,0.0,0.0,0.19693793171894836,0.0,0.060113901305551096,-0.0013846774699299534,0.22522928319393976,0.09020439996360638,0.2242666646004964,0.08946438706743372
371,0.18000000000000016,0,0.0,0.0,0.19693793171894836,0.0,0.06081500396044723,-0.0014127663426999246,0.22646200939697053,0.08986234392735691,0.22550506519275482,0.08913347152288968
372,0.1885714285714286,0,0.0,0.0,0.19693793171894836,0.0,0.061523421921722624,-0.0014412793598731549,0.22771494343961848,0.08952406444996923,0.22676435985268859,0.08880677474659157
373,0.1971428571428575,0,0.0,0.0,0.19693793171894836,0.0,0.06223943516662775,-0.001470234963191815,0.22898864394573912,0.08918949128419361,0.22804520770959522,0.08848429203504965
374,0.20571428571428596,0,0.0,0.0,0.19693793171894836,0.0,0.06296333254384161,-0.0014996522916247098,0.23028369124879156,0.08885855596581829,0.22934830645070708,0.08816603096832766
375,0.2142857142857144,0,0.0,0.0,0.19693793171894836,0.0,0.06369541228594448,-0.0015295512253009989,0.231600688484542,0.08853119175528205,0.23067439712690635,0.08785201367900537
376,0.22285714285714286,0,0.0,0.0,0.19693793171894836,0.0,0.06443598255096523,-0.0015599524322336602,0.23294026275136837,0.08820733358158156,0.23202427000528644,0.0875422797315528
377,0.23142857142857176,0,0.0,0.0,0.19693793171894836,0.0,0.06518536199526573,-0.001590877418066239,0.2343030663431384,0.08788691798836515,0.23339877176566529,0.08723688979074495
378,0.2400000000000002,0,0.0,0.0,0.19693793171894836,0.0,0.06594388038020771,-0.0016223485790972801,0.23568977806005684,0.08756988308211454,0.23479881442546074,0.08693593030829734
379,0.24857142857142867,0,0.0,0.0,0.19693793171894836,0.0,0.06671187921525461,-0.001654389258860043,0.2371011046033422,0.08725616848231796,0.23622538648011504,0.08663951951385325
380,0.2571428571428571,0,0.0,0.0,0.19693793171894836,0.0,0.06748971244038574,-0.0016870238085607502,0.23853778206010504,0.08694571527354364,0.2376795668506057,0.08634781504827332
381,0.265714285714286,0,0.0,0.0,0.19693793171894836,0.0,0.06827774715094667,-0.0017202776517069582,0.24000057748536172,0.08663846595932981,0.23916254229299358,0.08606102359208188
382,0.27428571428571447,0,0.0,0.0,0.19693793171894836,0.0,0.06907636436833518,-0.0017541773532892225,0.2414902905887336,0.08633436441780754,0.24067562883970817,0.0857794127430297
383,0.2828571428571429,0,0.0,0.0,0.19693793171894836,0.0,0.06988595986022132,-0.0017887506939141494,0.24300775553406548,0.08603335585898116,0.2422202973603347,0.0855033250126564
384,0.2914285714285718,0,0.0,0.0,0.19693793171894836,0.0,0.07070694501433362,-0.0018240267493257935,0.2445538428609441,0.08573538678359104,0.24379820192656576,0.0852331927892249
385,0.30000000000000027,0,0.0,0.0,0.19693793171894836,0.0,0.07153974777021016,-0.0018600359757956018,0.2461294615379285,0.08544040494349098,0.2454112063487584,0.08496955080329938
386,0.3085714285714287,0,0.0,0.0,0.19693793171894836,0.0,0.07238481361371864,-0.0018968103019092407,0.24773556115821652,0.08514835930347234,0.24706139749795392,0.08471303808123175
387,0.31714285714285717,0,0.0,0.0,0.19693793171894836,0.0,0.07324260663960033,-0.0019343832273323435,0.24937313428948743,0.08485920000447299,0.24875106265487995,0.08446437398520808
388,0.32571428571428607,0,0.0,0.0,0.19693793171894836,0.0,0.07411361068778839,-0.001972789929197076,0.2510432189907775,0.08457287832811075,0.2504825950897143,0.0842242850996749
389,0.3342857142857145,0,0.0,0.0,0.19693793171894836,0.0,0.07499833055980379,-0.0020120673768184473,0.25274690151049056,0.08428934666248526,0.25225829273164796,0.08399336216958855
390,0.34285714285714297,0,0.0,0.0,0.19693793171894836,0.0,0.0758972933221459,-0.002052254455524192,0.2544853191810243,0.08400855846919239,0.25414814310402395,0.08383939063354638
391,0.3514285714285714,0,0.0,0.0,0.19693793171894836,0.0,0.07681104970427358,-0.0020933921004660043,0.25625966352702323,0.08373046825150136,0.2598172182751475,0.08735810264052733
392,0.3600000000000003,0,0.0,0.0,0.19693793171894836,0.0,0.07774017559953127,-0.0021355234413740582,0.25807118360597564,0.08345503152364504,0.26520747487985075,0.09049163190246538
393,0.36857142857142877,0,0.0,0.0,0.19693793171894836,0.0,0.07868527367822031,-0.0021786939593226888,0.2599211896017705,0.08318220478117584,0.2703611435812582,0.09328789169494721
394,0.3771428571428572,0,0.0,0.0,0.19693793171894836,0.0,0.07964697512295306,-0.0022229516566939357,0.2618110566939428,0.08291194547234387,0.2753153366712249,0.09578868060859635
395,0.3857142857142857,0,0.0,0.0,0.19693793171894836,0.0,0.08062594149748456,-0.0022683472416599993,0.2637422292277071,0.08264421197045334,0.2801012558174136,0.09802897411580887
396,0.3942857142857146,0,0.0,0.0,0.19693793171894836,0.0,0.08162286676138458,-0.0023149343286566915,0.2657162252125118,0.08237896354715898,0.2847464706490784,0.10003926684821673
397,0.402857142857143,0,0.0,0.0,0.19693793171894836,0.0,0.08263847944423669,-0.002362769656491161,0.26773464117981205,0.08211616034666107,0.28927463246538115,0.10184537473837926
398,0.4114285714285715,0,0.0,0.0,0.19693793171894836,0.0,0.08367354499451941,-0.0024119133259203965,0.26979915743407057,0.08185576336076426,0.29370648678013017,0.10346952844841678
399,0.4200000000000004,0,0.0,0.0,0.19693793171894836,0.0,0.08472886831998334,-0.0024624290587563578,0.27191154373471393,0.08159773440476452,0.29806040090806174,0.1049309780068269
400,0.4285714285714288,0,0.0,0.0,0.19693793171894836,0.0,0.08580529653819866,-0.002514384480802388,0.27407366545095774,0.08134203609412989,0.30235277194054666,0.10624646742231247
401,0.4371428571428573,0,0.0,0.0,0.19693793171894836,0.0,0.08690372195804047,-0.0025678514312085466,0.2762874902361155,0.08108863182194354,0.30659835725314183,0.10743062020984821
402,0.44571428571428573,0,0.0,0.0,0.19693793171894836,0.0,0.088025085315239,-0.002622906301155598,0.2785550952733063,0.08083748573707862,0.3108105465985869,0.10849625549973595
403,0.4542857142857146,0,0.0,0.0,0.19693793171894836,0.0,0.08917037928778616,-0.0026796304051451805,0.2808786751504648,0.08058856272307457,0.315001589094964,0.10945464931475223
404,0.4628571428571431,0,0.0,0.0,0.19693793171894836,0.0,0.09034065231999576,-0.002738110388593426,0.28326055042930737,0.08034182837768848,0.31918278472801315,0.11031575200796744
405,0.47142857142857153,0,0.0,0.0,0.19693793171894836,0.0,0.0915370127874257,-0.002798438675906495,0.2857031769805735,0.08009724899309238,0.3233646475608888,0.11108837028951957
406,0.48,0,0.0,0.0,0.19693793171894836,0.0,0.09276063353872141,-0.0028607139637675276,0.28820915616650994,0.07985479153669332,0.3275570461901205,0.11178032040421125
407,0.4885714285714289,0,0.0,0.0,0.19693793171894836,0.0,0.0940127568548258,-0.0029250417649982403,0.29078124596142035,0.0796144236325496,0.33176932581370433,0.11239855763491913
408,0.49714285714285733,0,0.0,0.0,0.19693793171894836,0.0,0.09529469987097318,-0.002991535009087441,0.29342237311226965,0.07937611354335981,0.3360104154182427,0.1129492862564659
409,0.5057142857142858,0,0.0,0.0,0.19693793171894836,0.0,0.09660786051254755,-0.0030603147063194315,0.2961356464540585,0.07913983015300424,0.3402889229461772,0.1134380532564619
410,0.5142857142857147,0,0.0,0.0,0.19693793171894836,0.0,0.09795372400233988,-0.0031315106834067124,0.2989243715091715,0.0789055429496133,0.3446132208100478,0.1138698285095188
411,0.5228571428571431,0,0.0,0.0,0.19693793171894836,0.0,0.09933387000409702,-0.003205262399655573,0.301792066516444,0.07867322200914599,0.3489915237386281,0.11424907359472626
412,0.5314285714285716,0,0.0,0.0,0.19693793171894836,0.0,0.10074998047567499,-0.003281719853997488,0.30474248005459315,0.07844283797945514,0.35343196064267984,0.11457980105144858
413,0.54,0,0.0,0.0,0.19693793171894836,0.0,0.10220384831471908,-0.0033610445947340186,0.3077796104462539,0.0782143620648232,0.35794264195751896,0.11486562555219103
414,0.5485714285714289,0,0.0,0.0,0.19693793171894836,0.0,0.10369738689082826,-0.00344341084560784,0.3109077271536429,0.07798776601094744,0.36253172374199605,0.1151098082161571
415,0.5571428571428574,0,0.0,0.0,0.19693793171894836,0.0,0.1052326405707812,-0.0035290067638701125,0.31413139440522225,0.07776302209036014,0.36720746967925366,0.115315295080153
416,0.5657142857142858,0,0.0,0.0,0.19693793171894836,0.0,0.10681179635791518,-0.0036180358484209207,0.31745549732533285,0.07754010308826219,0.3719783120262089,0.11548475057466924
417,0.5742857142857143,0,0.0,0.0,0.19693793171894836,0.0,0.10843719678338945,-0.003710718518916506,0.32088527087615115,0.07731898228875943,0.3768529124911146,0.11562058671454105
418,0.5828571428571432,0,0.0,0.0,0.19693793171894836,0.0,0.11011135420621367,-0.0038072938900436284,0.3244263319643267,0.07709963346148062,0.3818402239775033,0.11572498859954711
419,0.5914285714285716,0,0.0,0.0,0.19693793171894836,0.0,0.11183696670091473,-0.003908021769047426,0.3280847151140644,0.07688203084856579,0.3869495541160657,0.11579993672590812
420,0.6000000000000001,0,0.0,0.0,0.19693793171894836,0.0,0.11361693573701788,-0.004013184909176126,0.33186691216524594,0.07666614915200785,0.392190631511158,0.11584722653111328
421,0.6085714285714285,0,0.0,0.0,0.19693793171894836,0.0,0.11545438588357358,-0.004123091557103905,0.3357799165204501,0.07645196352133536,0.3975736756551075,0.11586848552890855
422,0.6171428571428574,0,0.0,0.0,0.19693793171894836,0.0,0.11735268680534425,-0.004238078338770662,0.33983127253971085,0.07623944954162053,0.40310947151051835,0.11586518833619634
423,0.6257142857142859,0,0.0,0.0,0.19693793171894836,0.0,0.11931547785550421,-0.0043585135356204435,0.34402913076775204,0.07602858322180207,0.4088094498284721,0.11583866984717574
424,0.6342857142857143,0,0.0,0.0,0.19693793171894836,0.0,0.12134669561343735,-0.004484800812151917,0.34838230977665363,0.07581934098330796,0.41468577435931514,0.11579013677071119
425,0.6428571428571432,0,0.0,0.0,0.19693793171894836,0.0,0.12345060476600259,-0.00461738346627694,0.3529003655187406,0.07561169964896648,0.4207514372231801,0.11572067771356546
426,0.6514285714285717,0,0.0,0.0,0.19693793171894836,0.0,0.12563183278702295,-0.004756749286525278,0.3575936692111297,0.0754056364321943,0.42702036384018227,0.11563127196371645
427,0.6600000000000001,0,0.0,0.0,0.19693793171894836,0.0,0.12789540893307327,-0.004903436114990532,0.36247349491560027,0.07520112892644965,0.43350752897557904,0.11552279710396497
428,0.6685714285714286,0,0.0,0.0,0.19693793171894836,0.0,0.1302468081439352,-0.0050580382324899725,0.3675521181353393,0.07499815509493866,0.4402290856326889,0.11539603556561086
429,0.6771428571428575,0,0.0,0.0,0.19693793171894836,0.0,0.1326920005127867,-0.0052212137031572336,0.37284292692239324,0.07479669326056498,0.44720250872330547,0.11525168021462613
430,0.6857142857142859,0,0.0,0.0,0.19693793171894836,0.0,0.1352375070727048,-0.005393692840073534,0.37836054717274487,0.07459672209611276,0.45444675565632364,0.11509033904731186
431,0.6942857142857144,0,0.0,0.0,0.19693793171894836,0.0,0.1378904627291631,-0.005576287982031168,0.38412098397259203,0.07439822061464993,0.46198244619912854,0.11491253905743436
432,0.7028571428571428,0,0.0,0.0,0.19693793171894836,0.0,0.14065868724688063,-0.005769904804480543,0.39014178103612623,0.07420116816014535,0.4698320641639982,0.11471872932044459
433,0.7114285714285717,0,0.0,0.0,0.19693793171894836,0.0,0.1435507652633312,-0.005975555425288236,0.39644220041875455,0.07400554439828738,0.4780201836228056,0.11450928332185703
434,0.7200000000000002,0,0.0,0.0,0.19693793171894836,0.0,0.14657613633308145,-0.006194373607804663,0.4030434247612659,0.07381132930749526,0.4865737224107498,0.11428450053889273
435,0.7285714285714286,0,0.0,0.0,0.19693793171894836,0.0,0.14974519597846675,-0.006427632408701327,0.4099687842560768,0.07361850317011527,0.49552222557177095,0.11404460727656074
436,0.7371428571428575,0,0.0,0.0,0.19693793171894836,0.0,0.15306940858681606,-0.0066767646632760165,0.41724401022278323,0.07342704656378896,0.504898181008481,0.1137897567770292
437,0.745714285714286,0,0.0,0.0,0.19693793171894836,0.0,0.1565614326782041,-0.006943386740795156,0.4248975164699498,0.07323694035298917,0.5147373687263173,0.11352002867478131
438,0.7542857142857144,0,0.0,0.0,0.19693793171894836,0.0,0.1602352584513093,-0.0072293260263816056,0.4329607082355292,0.07304816568071057,0.5250792433443073,0.11323542793752923
439,0.7628571428571429,0,0.0,0.0,0.19693793171894836,0.0,0.1641063564069565,-0.0075366525749262355,0.44146831600958153,0.07286070396031002,0.5359673463631237,0.112935883436695
440,0.7714285714285718,0,0.0,0.0,0.19693793171894836,0.0,0.1681918339417287,-0.007867715302949097,0.45045874725910684,0.0726745368674844,0.5474497390932219,0.11262124615919242
441,0.7800000000000002,0,0.0,0.0,0.19693793171894836,0.0,0.17251059360146884,-0.008225182877831602,0.4599744418813739,0.0724896463323806,0.5595794379362864,0.11229128699603465
442,0.7885714285714287,0,0.0,0.0,0.19693793171894836,0.0,0.17708348138317456,-0.008612089029334769,0.470062205304561,0.07230601453182742,0.572414819385301,0.11194569481700445
443,0.7971428571428572,0,0.0,0.0,0.19693793171894836,0.0,0.1819334047658194,-0.009031881171504332,0.4807734735951168,0.07212362388168135,0.5860199397477223,0.11158407797715662
444,0.805714285714286,0,0.0,0.0,0.19693793171894836,0.0,0.18708538589563026,-0.009488469683408328,0.4921644329123622,0.07194245702927904,0.6004646756099129,0.11120597392255686
445,0.8142857142857145,0,0.0,0.0,0.19693793171894836,0.0,0.1925664920274018,-0.009986272435933932,0.5042958632617476,0.07176249684598612,0.6158245154407047,0.11081086182523946
446,0.822857142857143,0,0.0,0.0,0.19693793171894836,0.0,0.1984055471092475,-0.010530244272615827,0.5172324906633698,0.07158372641983679,0.632179699117829,0.11039814690762607
